WKT,nama,deskripsi
"POLYGON ((106.7957109 -6.2280491, 106.7964405 -6.2266839, 106.7970413 -6.2263426, 106.7982858 -6.2263426, 106.7983288 -6.2257453, 106.7979854 -6.2208818, 106.7985433 -6.2208818, 106.8000883 -6.2213085, 106.8016762 -6.2220764, 106.8030065 -6.2226737, 106.8037361 -6.2236976, 106.8048519 -6.2249348, 106.8088859 -6.2220764, 106.8082851 -6.2212658, 106.8084139 -6.2157623, 106.8069118 -6.2155916, 106.8061823 -6.2155063, 106.8062252 -6.2144824, 106.8063539 -6.2137145, 106.8060964 -6.2127759, 106.7981142 -6.2145251, 106.7981571 -6.215421, 106.7957967 -6.215421, 106.7957538 -6.2161889, 106.7955393 -6.2168715, 106.7957538 -6.2172982, 106.7965263 -6.2172128, 106.796698 -6.2178101, 106.7967409 -6.2184927, 106.7954963 -6.2189193, 106.7948097 -6.2229723, 106.7955822 -6.2235696, 106.7957967 -6.2242948, 106.7949814 -6.2252334, 106.7948526 -6.2264279, 106.7953247 -6.2268546, 106.7948526 -6.2275372, 106.7957109 -6.2280491))",Glora Bung Karno,
