WKT,nama,deskripsi
"POLYGON ((106.8168823 -6.3068572, 106.8164531 -6.3077957, 106.8158523 -6.3080943, 106.8156806 -6.3088621, 106.8155948 -6.3099284, 106.815981 -6.3105256, 106.8167106 -6.3106109, 106.8175689 -6.3104403, 106.817526 -6.3120612, 106.8178264 -6.3145352, 106.817011 -6.3150044, 106.8162815 -6.3150044, 106.8164531 -6.3162414, 106.8174831 -6.3161987, 106.8183414 -6.316412, 106.8189851 -6.3166679, 106.8191997 -6.3171798, 106.8203584 -6.3173504, 106.8210021 -6.3174784, 106.8223754 -6.317521, 106.8232767 -6.3173504, 106.8237487 -6.3176917, 106.8248645 -6.317649, 106.8253366 -6.3147485, 106.8255941 -6.312829, 106.8257228 -6.3112934, 106.8265811 -6.311464, 106.8267528 -6.3106109, 106.8269674 -6.3095019, 106.8268386 -6.3086061, 106.8246929 -6.3083075, 106.8247787 -6.3063454, 106.8243495 -6.3063027, 106.8233625 -6.3064307, 106.8225042 -6.306516, 106.8206588 -6.3063454, 106.8203155 -6.3057909, 106.819543 -6.3059188, 106.8188135 -6.3057482, 106.8184272 -6.3053216, 106.8177406 -6.3053643, 106.8172256 -6.305151, 106.8163244 -6.305023, 106.8161098 -6.3053643, 106.8162815 -6.3061748, 106.8168823 -6.3068572))",Kebun Binatang Ragunan,
