WKT,nama,deskripsi
"POLYGON ((106.8235091 -6.1716147, 106.8232087 -6.1718707, 106.8230799 -6.179252, 106.8231658 -6.1800626, 106.8235949 -6.1804039, 106.8309764 -6.1802759, 106.8310193 -6.179892, 106.8308905 -6.1793373, 106.8304614 -6.1788253, 106.8307189 -6.1785266, 106.8299464 -6.1777586, 106.8299464 -6.1740467, 106.8298606 -6.1733214, 106.8295172 -6.173236, 106.8291739 -6.1728094, 106.8291739 -6.1716574, 106.8235091 -6.1716147))",Taman Monas,
