WKT,nama,deskripsi
"POLYGON ((106.8526222 -6.2360684, 106.8526041 -6.2363831, 106.8522716 -6.237503, 106.8522179 -6.2377483, 106.8520945 -6.2381482, 106.8520462 -6.2385375, 106.8519068 -6.2388255, 106.8517727 -6.2392894, 106.85166 -6.239732, 106.8517888 -6.2400413, 106.8519068 -6.240292, 106.8520838 -6.2406973, 106.8522394 -6.2410972, 106.8524861 -6.2416145, 106.8526685 -6.2421264, 106.8540496 -6.2421012, 106.853878 -6.2419119, 106.8533335 -6.2411654, 106.8531243 -6.2407841, 106.8529285 -6.2401975, 106.8529633 -6.2397416, 106.8529955 -6.2393603, 106.8531323 -6.238739, 106.8532315 -6.2385844, 106.8533147 -6.2383871, 106.8534166 -6.2380964, 106.8535185 -6.2374698, 106.8535427 -6.2372645, 106.8536147 -6.2369056, 106.8535825 -6.2365217, 106.8535503 -6.236287, 106.8535288 -6.2360364, 106.8535181 -6.2358231, 106.8534269 -6.2354125, 106.8532338 -6.2355405, 106.8530353 -6.2357004, 106.8528046 -6.2359031, 106.8526222 -6.2360684))",Tebet Echo park,
