WKT,nama,deskripsi
"LINESTRING (106.8826502 -6.2969465, 106.884002 -6.2969679, 106.8848174 -6.2970532, 106.8857615 -6.2976077, 106.8853324 -6.2985675, 106.8863838 -6.2985675, 106.8871777 -6.2986528, 106.8882077 -6.2987381, 106.8891518 -6.2987594, 106.8892806 -6.3004017, 106.890332 -6.3004017, 106.8912976 -6.3002737, 106.8921774 -6.3002737, 106.8921988 -6.2998685, 106.8930571 -6.2998045, 106.8928425 -6.298994, 106.894366 -6.29893, 106.9019942 -6.2989514, 106.9019942 -6.2995699, 106.9060068 -6.2995912, 106.9059854 -6.3012975, 106.905921 -6.3041767, 106.9057708 -6.304518, 106.9054704 -6.3047526, 106.9054918 -6.3055631, 106.9061141 -6.3060109, 106.9055777 -6.3066294, 106.90517 -6.3064375, 106.9049983 -6.3072479, 106.9048052 -6.3075679, 106.9043975 -6.3079944, 106.9048239 -6.3082555, 106.905135 -6.3084581, 106.9051887 -6.3086394, 106.9051457 -6.308906, 106.9048453 -6.3091619, 106.9045771 -6.3094178, 106.9042016 -6.3093752, 106.9041158 -6.3097377, 106.9042016 -6.3101963, 106.904384 -6.3103562, 106.9045127 -6.3105269, 106.9042445 -6.3105909, 106.9040407 -6.3109001, 106.9040514 -6.3111134, 106.9037832 -6.311124, 106.9033862 -6.3110921, 106.9029463 -6.3110174, 106.9021202 -6.3108894, 106.9014228 -6.3104735, 106.9009615 -6.310047, 106.9005645 -6.3097058, 106.8999852 -6.3092152, 106.8991269 -6.3085541, 106.8981183 -6.3078716, 106.8970026 -6.3072317, 106.8955863 -6.3067199, 106.8940843 -6.3063573, 106.8921102 -6.3058028, 106.8901146 -6.3053122, 106.888677 -6.3050563, 106.8869174 -6.304971, 106.885351 -6.3040539, 106.8841709 -6.3030941, 106.8839563 -6.3021344, 106.8836559 -6.301004, 106.8833126 -6.3000229, 106.8829907 -6.2988498, 106.8827332 -6.2978261, 106.8826502 -6.2969465)",Taman Mini Indonesia Indah,
