WKT,nama,deskripsi
"POLYGON ((106.691403 -6.0963563, 106.690738 -6.0961748, 106.6894505 -6.0966015, 106.6873477 -6.0967935, 106.6872833 -6.097583, 106.6880773 -6.0989485, 106.6879698 -6.1045494, 106.6962096 -6.1076218, 106.6982695 -6.1117183, 106.6951796 -6.1134251, 106.6889998 -6.115132, 106.6872832 -6.1253729, 106.691403 -6.1325415, 106.6893431 -6.1383446, 106.6862532 -6.1461957, 106.6879698 -6.1584841, 106.6883131 -6.1711136, 106.6999861 -6.1782815, 106.7150923 -6.1840841, 106.713719 -6.1926171, 106.7236754 -6.1915932, 106.7277953 -6.2025153, 106.7202422 -6.2079763, 106.715779 -6.2229937, 106.7343184 -6.2236763, 106.7422148 -6.2247002, 106.7487379 -6.2328913, 106.7480513 -6.245519, 106.7542311 -6.2485905, 106.7538878 -6.254051, 106.7521712 -6.2632655, 106.7542311 -6.271456, 106.7638441 -6.2851066, 106.7710539 -6.2980742, 106.7765471 -6.3110416, 106.7893296 -6.3158083, 106.8054658 -6.315467, 106.8040129 -6.3223025, 106.7988631 -6.3369754, 106.7939921 -6.3519613, 106.793093 -6.3580768, 106.8053862 -6.361543, 106.8138641 -6.3562001, 106.823239 -6.3547188, 106.8346351 -6.3526174, 106.8344634 -6.3432339, 106.8404051 -6.3376578, 106.8497821 -6.3355827, 106.8549319 -6.3456488, 106.8637511 -6.3533539, 106.8709608 -6.3513066, 106.8710273 -6.3560295, 106.8757029 -6.3615152, 106.8829771 -6.3683671, 106.8963667 -6.3700731, 106.9066664 -6.3622254, 106.9162794 -6.3659787, 106.9145628 -6.3509654, 106.919026 -6.3325394, 106.9214293 -6.3168427, 106.919026 -6.3028517, 106.9135329 -6.2980742, 106.908383 -6.2854478, 106.9066664 -6.2717973, 106.9046065 -6.2595115, 106.9128462 -6.2550749, 106.9149062 -6.247908, 106.9245192 -6.2530272, 106.9416853 -6.250297, 106.9416853 -6.2410823, 106.9475218 -6.2202633, 106.9612547 -6.2151437, 106.9664046 -6.2062697, 106.9725844 -6.1789642, 106.973271 -6.1540466, 106.9698378 -6.1342483, 106.9718977 -6.096015, 106.9712111 -6.0676795, 106.7398115 -6.0690451, 106.7308852 -6.0779214, 106.7240187 -6.0888459, 106.7120024 -6.0946494, 106.691403 -6.0963563))",DKI Jakarta,
